account_id,rating_region,industry,risk_band,risk_score_2025,covered_lives_2025,annual_premium_2025,paid_claims_2025,fy2025_mlr,recommended_rate_change_pct,expected_renewal_probability,premium_if_renewed,projected_2026_premium,projected_2026_paid_claims,projected_case_mlr,expected_contribution
ACC06052,R34,Logistics,0.50–0.99,0.8012,237,2042928.24,622556.93,0.30473754183357904,8,0.8487769364826047,2206362.4992,1872709.6028410792,528411.9638314154,0.2821643905866473,1344297.6390096638
ACC06053,R19,Professional services,0.50–0.99,0.5299,270,2048683.01,1076271.13,0.52534780868808,11,0.8144109614964459,2274038.1411,1852001.5889728416,876527.0058141662,0.4732863141334054,975474.5831586755
ACC06054,R07,Financial services,0.50–0.99,0.7258,118,666492.32,398923.16,0.5985412705130646,12,0.790991762290092,746471.3984000001,590452.7269195655,315544.93334673234,0.534411848672379,274907.7935728331
ACC06055,R01,Retail,0.15–0.49,0.4114,1285,8055094.4,2220307.69,0.2756401824415614,1,0.8491894966861246,8135645.3440000005,6908704.5748881735,1885461.9697594321,0.2729110717243182,5023242.605128741
ACC06056,R17,Logistics,2.50–5.00,3.6056,796,3618489.3,18826258.67,5.2027951747708645,25,0.9735863399005257,4523111.625,4403639.691945269,18328988.27254584,4.162236139816692,-13925348.58060057
ACC06057,R44,Technology,1.00–1.49,1.2233,225,1474611.58,1461750.51,0.9912783337833275,25,0.6361093962585226,1843264.475,1172517.8523370326,929833.2343966875,0.793022667026662,242684.61794034508
ACC06058,R39,Manufacturing,0.15–0.49,0.3592,727,7389954.94,1142867.35,0.15465146395060428,1,0.8634786758733711,7463854.4894,6444879.191418629,986841.5860769086,0.15312026133723197,5458037.60534172
ACC06059,R26,Hospitality,1.00–1.49,1.2373,475,2428697.2,2734242.38,1.1258062058950782,25,0.6940853597777065,3035871.5,2107153.9623163855,1897797.6060417523,0.9006449647160626,209356.3562746332
ACC06060,R08,Healthcare,1.00–1.49,1.1488,119,711513.44,843894.84,1.1860560778725417,25,0.6430733146346532,889391.7999999999,571944.1328348805,542686.2519618804,0.9488448622980333,29257.880873000133
ACC06061,R42,Hospitality,0.50–0.99,0.9358,97,655792.0,209261.76,0.31909776270524803,11,0.8604186199519068,727929.1200000001,626323.7688532061,180052.71474790716,0.28747546189661977,446271.05410529894
ACC06062,R12,Technology,2.50–5.00,3.5472,62,394676.72,1307715.76,3.313384584730511,25,0.9766470363510201,493345.89999999997,481824.8111309267,1277176.7213935219,2.650707667784409,-795351.9102625952
ACC06063,R31,Technology,0.50–0.99,0.7882,784,4306962.17,2562577.41,0.5949848893146884,13,0.7959445264972402,4866867.252099999,3873756.350497659,2039669.4632149744,0.5265353002784854,1834086.8872826844
ACC06064,R21,Healthcare,0.50–0.99,0.5784,669,3588131.06,2157371.6,0.6012521738824111,10,0.7646085895641339,3946944.166,3017867.411853647,1649544.8562417189,0.5465928853476464,1368322.555611928
ACC06065,R35,Financial services,0.15–0.49,0.3124,260,1603554.45,434367.69,0.2708780422142822,3,0.8473561498182641,1651661.0835,1399545.1765192223,368064.13340385334,0.26298839049930306,1031481.043115369
ACC06066,R19,Hospitality,0.50–0.99,0.8099,747,6038264.69,2535391.71,0.41988747432666784,14,0.8405923963761377,6883621.746600001,5786320.09972139,2131230.9932610937,0.36832234590058577,3655089.106460296
ACC06067,R34,Retail,0.50–0.99,0.7743,427,2599382.13,1983905.85,0.7632220853961169,14,0.7139648434442459,2963295.6282,2115688.8992668316,1416439.0296033737,0.6694930573650147,699249.8696634579
ACC06068,R37,Retail,1.00–1.49,1.1127,734,5493079.08,5095699.21,0.9276580831601645,23,0.6226229125722245,6756487.2684,4206743.781808361,3172699.083722183,0.7541935635448491,1034044.6980861784
ACC06069,R19,Financial services,1.00–1.49,1.3564,250,1593618.06,1484485.13,0.9315187667991162,25,0.7626545040164016,1992022.5750000002,1519224.9889261003,1132149.2705398733,0.7452150134392929,387075.71838622703
ACC06070,R25,Financial services,0.15–0.49,0.3268,599,3487879.24,888968.39,0.254873614833064,0,0.8381830749496485,3487879.24,2923481.346436243,745118.2586632384,0.254873614833064,2178363.0877730045
ACC06071,R44,Retail,0.50–0.99,0.6076,520,2761227.84,1970656.89,0.7136886212185953,11,0.714095724248869,3064962.9024,2188676.9035852435,1407237.6591105738,0.6429627218185543,781439.2444746697
ACC06072,R41,Hospitality,0.15–0.49,0.2525,193,864579.12,323196.87,0.37381988822492035,5,0.8289042072356717,907808.076,752485.9335589204,267899.2453084004,0.35601894116659083,484586.68825052
ACC06073,R30,Retail,0.50–0.99,0.5136,270,1494979.69,912481.74,0.6103639708978253,9,0.7658284967246347,1629527.8621,1247938.8730029508,698804.5192328789,0.5599669457778215,549134.3537700719
ACC06074,R22,Manufacturing,1.50–2.49,1.9661,189,1050499.43,2845716.67,2.708917862049673,25,0.8456955466941039,1313124.2874999999,1110503.362194618,2406609.9149721744,2.1671342896397383,-1296106.5527775565
ACC06075,R04,Financial services,0.50–0.99,0.9193,155,1040537.61,501234.72,0.4817074512088035,11,0.8292496541816002,1154996.7471,957780.6531135482,415648.7182238112,0.4339706767646878,542131.934889737
ACC06076,R30,Technology,0.50–0.99,0.5776,416,3471193.9,1516251.09,0.4368096780764682,8,0.8286480853736498,3748889.412,3106510.0335313478,1256438.5626742095,0.40445340562635945,1850071.4708571383
ACC06077,R37,Professional services,0.50–0.99,0.9336,211,1462042.48,933539.49,0.6385173500567507,14,0.7783713599070792,1666728.4272000003,1297333.6724754514,726640.4023582612,0.5601029386462725,570693.2701171902
ACC06078,R25,Financial services,1.00–1.49,1.4129,427,2782143.0,2785219.23,1.0011057052063823,25,0.6962956799838996,3477678.75,2421492.6899968083,1939336.1176570833,0.8008845641651058,482156.572339725
ACC06079,R14,Healthcare,1.50–2.49,1.6604,300,2889742.81,4054260.7,1.4029832295006213,25,0.7266938251989116,3612178.5125,2624947.8205499398,2946206.216436617,1.122386583600497,-321258.3958866773
ACC06080,R24,Hospitality,0.50–0.99,0.8201,69,479990.94,241958.52,0.5040897646943086,13,0.8231563761548685,542389.7622,446471.5911160529,199169.69850299525,0.4460971368976182,247301.89261305763
ACC06081,R38,Retail,1.50–2.49,2.2467,339,3058032.75,3653263.28,1.1946449167360944,25,0.8176220779136372,3822540.9375,3125393.864228693,2986988.7141591897,0.9557159333888755,138405.1500695031
ACC06082,R16,Hospitality,1.50–2.49,2.2514,250,1727812.24,3129118.35,1.8110291602055095,25,0.8805432031226362,2159765.3,1901766.6552551212,2755323.8948588185,1.4488233281644076,-853557.2396036973
ACC06083,R19,Hospitality,0.15–0.49,0.3332,160,926909.99,288290.36,0.31102303687545757,7,0.8437491156002769,991793.6893000001,836825.0482048108,243244.73628608542,0.29067573539762387,593580.3119187254
ACC06084,R09,Retail,0.50–0.99,0.8195,108,552494.49,315592.01,0.5712129545400535,10,0.7970734285157013,607743.939,484416.54511836724,251550.0054228615,0.5192845041273213,232866.53969550575
ACC06085,R27,Logistics,0.50–0.99,0.5641,143,1176653.8,484792.08,0.4120091058219503,3,0.8138484036687006,1211953.414,986346.3513047319,394547.260419229,0.4000088406038353,591799.090885503
ACC06086,R12,Healthcare,0.50–0.99,0.7208,451,3273283.99,1931050.01,0.5899427046047416,15,0.7922120399860678,3764276.5885,2982105.235247381,1529801.0677372166,0.5129936561780362,1452304.1675101644
ACC06087,R16,Hospitality,2.50–5.00,4.3309,62,497967.6,1923586.52,3.8628748537053417,25,0.9899159093477995,622459.5,616182.5619746766,1904188.899154969,3.090299882964273,-1288006.3371802925
ACC06088,R06,Professional services,0.50–0.99,0.9655,145,1028352.3,444875.44,0.4326099528342573,13,0.8386370392200637,1162038.099,974528.1908062713,373089.0218233231,0.38284066622500645,601439.1689829482
ACC06089,R39,Hospitality,0.50–0.99,0.7317,712,5406700.03,2893813.3,0.5352272705981803,12,0.8092031827379028,6055504.033600001,4900133.137071329,2341682.9326092736,0.4778814916055181,2558450.2044620556
ACC06090,R38,Technology,0.50–0.99,0.8032,280,1187322.92,971722.07,0.8184143114158026,18,0.6813238895488328,1401041.0455999998,954562.7346057555,662057.4602928432,0.6935714503523751,292505.27431291237
ACC06091,R43,Technology,1.00–1.49,1.2895,81,665873.09,364489.12,0.5473852682648581,16,0.826983755507199,772412.7843999999,638772.8252448844,301426.58129911416,0.47188385195246396,337346.2439457702
ACC06092,R11,Manufacturing,1.50–2.49,1.8101,188,1416703.23,1882294.96,1.328644503761031,25,0.8499657143858272,1770879.0375,1505186.4661995738,1599886.180361242,1.062915603008825,-94699.7141616682
ACC06093,R16,Hospitality,1.50–2.49,2.4851,310,1895852.59,4867230.2700000005,2.567304175268184,25,0.9104116062145422,2369815.7375000003,2157507.752009875,4431182.927926741,2.053843340214547,-2273675.1759168655
ACC06094,R08,Technology,0.50–0.99,0.845,325,2097679.83,1226391.71,0.5846419899074874,13,0.7973098845973746,2370378.2079,1889925.9753928806,977814.2327712768,0.5173822919535287,912111.7426216038
ACC06095,R09,Manufacturing,0.50–0.99,0.639,114,712066.42,380680.75,0.5346141024316242,9,0.8023695741409661,776152.3978000002,622761.0688912758,305446.6512611636,0.4904716536069947,317314.4176301122
ACC06096,R18,Professional services,0.15–0.49,0.2779,267,1742418.86,470750.74,0.2701708244824668,2,0.8434060705251542,1777267.2372,1498957.976799949,397034.0318202085,0.2648733573357518,1101923.9449797405
ACC06097,R16,Technology,0.15–0.49,0.3087,233,1503665.67,603282.96,0.4012081754849135,4,0.8136238028062511,1563812.2968,1272354.9077975939,490845.37608341145,0.3857770918124168,781509.5317141823
ACC06098,R47,Manufacturing,0.15–0.49,0.1659,261,1472828.2,414547.86,0.2814638258555886,2,0.847728201108071,1502284.764,1273529.160537783,351423.91163100046,0.27594492730940057,922105.2489067826
ACC06099,R28,Technology,0.15–0.49,0.3451,582,2984029.5,1088037.79,0.3646203196047492,3,0.8300145288254822,3073550.3850000002,2551091.474627155,903087.173611169,0.35400031029587303,1648004.301015986
ACC06100,R31,Hospitality,0.15–0.49,0.1898,280,1548398.05,452268.05,0.29208771607533346,3,0.840061932209535,1594849.9915,1339772.7654438503,379933.17195963854,0.2835803068692558,959839.5934842117
ACC06101,R41,Hospitality,1.00–1.49,1.0515,321,2400901.75,1519301.17,0.6328043911001355,18,0.8024686218711689,2833064.065,2273445.0159132816,1219191.5160971545,0.5362749077119793,1054253.4998161271
ACC06102,R28,Professional services,1.00–1.49,1.2179,462,2681970.33,2381673.97,0.8880314384387691,25,0.6854795740183303,3352462.9125,2298044.849172751,1632588.8584061456,0.7104251507510152,665455.9907666054
ACC06103,R12,Technology,0.15–0.49,0.3777,258,1739055.25,406663.94,0.23384187477654894,5,0.857946298338083,1826008.0125000002,1566616.815060055,348895.8219905803,0.22270654740623705,1217720.9930694748
ACC06104,R02,Healthcare,0.50–0.99,0.8119,400,2038763.08,1349209.41,0.661778420080081,14,0.7721927501190392,2324189.9112000004,1794722.599328454,1041849.7247943863,0.5805073860351587,752872.8745340676
ACC06105,R15,Technology,1.50–2.49,1.9798,410,3072479.95,5768564.37,1.8774945528936648,25,0.8281743800319675,3840599.9375,3180686.472189876,4777377.220799248,1.5019956423149319,-1596690.748609372
ACC06106,R03,Technology,2.50–5.00,3.9172,207,1751187.68,5855382.82,3.343663781371509,25,0.9845354285202819,2188984.6,2155132.891185298,5764831.8338389965,2.6749310250972074,-3609698.9426536984
ACC06107,R10,Technology,0.15–0.49,0.3184,443,2720800.53,690234.99,0.2536882003621192,2,0.8505130377673751,2775216.5406,2360357.850407972,587053.8581182337,0.24871392192364625,1773303.9922897383
ACC06108,R16,Hospitality,0.50–0.99,0.8689,281,1682516.73,1144413.11,0.680179334680375,16,0.7631918770908733,1951719.4067999998,1489536.3976303777,873406.7895883041,0.5863614954141164,616129.6080420736
ACC06109,R08,Retail,0.50–0.99,0.848,125,1053189.34,328285.65,0.3117062027992042,8,0.8595806165426737,1137444.4872,977725.2335904414,282187.98142911243,0.28861685444370755,695537.2521613289
ACC06110,R36,Healthcare,1.00–1.49,1.3789,370,2561205.1,2139485.91,0.8353434521897524,24,0.7253590612610283,3175894.324,2303663.7255208683,1551895.491258797,0.6736640743465746,751768.2342620713
ACC06111,R12,Manufacturing,0.50–0.99,0.62,367,2463603.04,1406150.3,0.5707698347376613,13,0.7999765068057315,2783871.4351999997,2227031.746127554,1124887.2050378316,0.5051060484404083,1102144.5410897227
ACC06112,R11,Professional services,0.15–0.49,0.3432,173,842306.48,245163.07,0.29106159791148706,7,0.8483878703109693,901267.9336,764624.7827664721,207993.3748361991,0.2720201849640066,556631.407930273
ACC06113,R03,Logistics,0.50–0.99,0.6106,233,1719575.3,895457.15,0.5207432032781583,10,0.8046380464848907,1891532.8300000003,1521999.281193237,720518.8918869278,0.4734029120710529,801480.3893063093
ACC06114,R06,Retail,1.00–1.49,1.2644,163,972022.16,1035387.52,1.0651892133817196,25,0.6808204202595568,1215027.7,827215.6693410027,704912.9664979003,0.8521513707053757,122302.7028431024
ACC06115,R40,Logistics,0.50–0.99,0.6297,398,2699513.3,1623432.46,0.6013796857381662,9,0.7719210193700944,2942469.497,2271354.053589649,1253161.6394016999,0.5517244823285928,1018192.4141879492
ACC06116,R06,Healthcare,0.50–0.99,0.8508,137,793242.41,436472.31,0.5502382430611595,12,0.809972218014377,888431.4992000001,719604.8319608623,353530.44503255875,0.491284145590321,366074.3869283035
ACC06117,R27,Financial services,0.50–0.99,0.5115,167,946752.66,525753.07,0.5553225168651756,7,0.7721153001187254,1013025.3462000001,782172.3692090889,405941.98943139124,0.518993006416052,376230.3797776976
ACC06118,R09,Hospitality,0.50–0.99,0.8018,62,458919.26,290273.66000000003,0.6325157501561386,14,0.7822595622839742,523167.9564000001,409253.1365744654,227069.34621416716,0.5548383773299461,182183.7903602982
ACC06119,R43,Logistics,1.00–1.49,1.4012,259,2341795.11,2198831.43,0.9389512432622683,25,0.6659691458923845,2927243.8874999997,1949454.1115770782,1464353.8893984307,0.7511609946098147,485100.2221786475
ACC06120,R44,Technology,0.50–0.99,0.7785,249,1838521.71,811057.38,0.44114647958114134,9,0.8322055331996557,2003988.6639,1667730.454566965,674966.4393784158,0.40472154090012963,992764.0151885493
ACC06121,R31,Professional services,0.50–0.99,0.6742,126,893192.39,235322.25,0.26346199613277044,7,0.856998155459719,955715.8573,819046.726849704,201670.73418863086,0.24622616461006583,617375.9926610732
ACC06122,R16,Healthcare,0.50–0.99,0.8371,194,1050270.68,599543.9,0.5708470315480958,12,0.7890524451962236,1176303.1616,928164.8859525286,473071.5802974802,0.5096848495965141,455093.30565504835
ACC06123,R06,Manufacturing,0.50–0.99,0.744,750,4277995.76,2386473.26,0.5578484397562844,13,0.7973003637760269,4834135.208799999,3854257.760518739,1902735.9983397606,0.4936711856250305,1951521.7621789784
ACC06124,R05,Professional services,0.15–0.49,0.2552,94,694076.21,184529.94,0.2658640900543184,1,0.8445639613793205,701016.9721,592053.6709509126,155847.33711948834,0.2632317723310083,436206.3338314243
ACC06125,R18,Hospitality,0.50–0.99,0.7868,123,734161.69,532512.22,0.7253337068023803,18,0.7517949833938801,866310.7941999999,651288.109139528,400340.01559193817,0.6146895820359155,250948.09354758984
ACC06126,R23,Professional services,1.50–2.49,2.3516,73,766109.16,736104.78,0.960835372337801,25,0.8694432021619934,957636.4500000001,832610.5015950438,640001.2970499498,0.7686682978702408,192609.20454509405
ACC06127,R22,Healthcare,0.50–0.99,0.771,177,1371888.39,521368.14,0.3800368483328298,8,0.8454808777400633,1481639.4612,1252697.8321496905,440806.7926329042,0.3518859706785461,811891.0395167863
ACC06128,R05,Financial services,1.00–1.49,1.3598,141,775264.82,628061.13,0.8101246358631364,21,0.7377298374386045,938070.4321999999,692042.5474528675,463339.4353364063,0.6695244924488731,228703.1121164612
ACC06129,R01,Logistics,0.50–0.99,0.7226,247,1813365.08,831081.25,0.45830884203416994,10,0.8174758918844734,1994701.5880000002,1630620.4596936756,679388.8860722131,0.4166444018492454,951231.5736214626
ACC06130,R09,Financial services,0.50–0.99,0.7779,155,1100745.56,365438.83,0.3319920999726767,7,0.8417129857389734,1177797.7492000002,991367.6600757746,307594.6087042571,0.31027299062866975,683773.0513715176
ACC06131,R37,Logistics,0.50–0.99,0.6107,351,1996008.68,1004800.35,0.5034047998228144,6,0.7940293283217338,2115769.2008,1679982.7973950356,797840.947007943,0.474910188512089,882141.8503870927
ACC06132,R17,Hospitality,0.50–0.99,0.84,107,586253.49,630572.16,1.0755964284323494,25,0.6248449761111882,732816.8625,457896.9349426884,394009.84625158034,0.8604771427458794,63887.088691108045
ACC06133,R10,Logistics,0.15–0.49,0.2641,1026,6828285.15,1737596.46,0.2544704009615064,0,0.834440998854485,6828285.15,5697801.0810292475,1449921.7256884172,0.2544704009615064,4247879.35534083
ACC06134,R20,Professional services,0.15–0.49,0.2894,233,1678752.61,236823.22,0.14107094671918335,0,0.8565039684642435,1678752.61,1437858.2725347066,202840.0277544806,0.14107094671918335,1235018.2447802261
ACC06135,R06,Logistics,0.15–0.49,0.3236,416,2432687.5,669726.01,0.27530293553939833,3,0.8449649216338188,2505668.125,2117201.6708809827,565894.9855557801,0.26728440343630905,1551306.6853252025
ACC06136,R09,Manufacturing,2.50–5.00,4.1611,142,1060564.56,4051562.36,3.8201939917735888,25,0.9876531550910255,1325705.7000000002,1309337.4173271568,4001538.347902041,3.0561551934188707,-2692200.930574884
ACC06137,R33,Retail,0.50–0.99,0.8027,101,518360.11,247888.37,0.4782165240299837,8,0.8155616515773997,559828.9188,456574.99761731795,202168.24844402954,0.4427930778055405,254406.7491732884
ACC06138,R32,Financial services,1.50–2.49,2.384,114,683680.24,1252504.55,1.8320034377474477,25,0.8752451977890452,854600.3,747984.8086040774,1096248.5925964292,1.465602750197958,-348263.78399235173
ACC06139,R26,Logistics,1.00–1.49,1.1796,379,2622898.46,2201317.0,0.8392688598398887,22,0.712882230912976,3199936.1212,2281177.600860071,1569279.7739066596,0.6879252949507285,711897.8269534113
ACC06140,R32,Healthcare,0.15–0.49,0.4486,183,959243.21,210084.26,0.21901042176780175,1,0.8524133546845775,968835.6420999999,825848.4398204476,179078.628833027,0.21684200175029875,646769.8109874206
ACC06141,R47,Financial services,0.50–0.99,0.62,77,678195.78,226982.43,0.3346857009343231,7,0.8409808868961901,725669.4846000001,610274.1667524092,190887.88529125237,0.31279037470497484,419386.2814611568
ACC06142,R05,Hospitality,0.50–0.99,0.9093,93,485984.42,414722.14,0.8533650934735727,21,0.6941807556982624,588041.1481999999,408206.8486391499,287892.1285500006,0.705260407829399,120314.72008914931
ACC06143,R16,Logistics,0.50–0.99,0.73,311,1604139.06,876767.2,0.5465655826621415,10,0.8018777044992639,1764552.9660000002,1414955.6818434477,703060.0697162469,0.4968778024201286,711895.6121272008
ACC06144,R45,Manufacturing,1.50–2.49,1.5261,106,1031693.18,1044188.53,1.0121114981103199,25,0.7756228313379269,1289616.475,1000255.9816795369,809896.4640891878,0.8096891984882559,190359.51759034907
ACC06145,R13,Healthcare,1.50–2.49,2.3483,318,2449610.19,3665495.19,1.4963585655234395,25,0.9080772764977146,3062012.7375,2780544.1872703116,3328552.889150673,1.1970868524187517,-548008.7018803614
ACC06146,R10,Retail,0.15–0.49,0.1753,204,1411088.76,433186.75,0.306987598710658,1,0.8348828850851969,1425199.6476,1189874.793610694,361660.2036206799,0.30394811753530493,828214.589990014
ACC06147,R47,Hospitality,0.15–0.49,0.3281,469,3492298.95,732569.17,0.20976702753353918,3,0.8622938604380112,3597067.9185,3101729.5817010864,631689.8976371697,0.2036573082849895,2470039.6840639166
ACC06148,R40,Logistics,2.50–5.00,3.8719,336,2247534.5,9203856.63,4.095090255566712,25,0.9741815906451143,2809418.125,2736883.4177997145,8966227.691882983,3.276072204453369,-6229344.274083268
ACC06149,R19,Healthcare,0.50–0.99,0.8104,126,952006.16,460683.33,0.4839079297554125,12,0.8223104667871225,1066246.8992,876785.985391474,378824.724133346,0.4320606515673326,497961.261258128
ACC06150,R38,Technology,0.50–0.99,0.6934,522,2686664.92,1491680.32,0.5552163609595201,11,0.7969999283597411,2982198.0612000003,2376811.641130959,1188869.1081756358,0.5001949197833513,1187942.5329553233
ACC06151,R48,Healthcare,0.50–0.99,0.6392,353,2804021.55,1227474.23,0.43775492025016716,7,0.8288404836492493,3000303.0585,2486772.638101462,1017380.3344601899,0.4091167478973525,1469392.3036412718
ACC06152,R07,Hospitality,0.15–0.49,0.4184,461,2838470.45,794929.67,0.2800556440529441,4,0.8541696565208482,2952009.268,2521516.7424939205,679004.8031821313,0.2692842731278308,1842511.9393117893
ACC06153,R08,Manufacturing,0.15–0.49,0.1738,287,1951716.71,497147.7,0.2547232892216207,1,0.8460063095935473,1971233.8771,1667676.297711151,420590.09099992,0.2522012764570502,1247086.206711231
ACC06154,R15,Manufacturing,1.50–2.49,1.9566,84,718722.26,1309610.01,1.8221364258288035,25,0.8248156190116716,898402.825,741016.6822242094,1080186.7910620314,1.457709140663043,-339170.108837822
ACC06155,R03,Healthcare,2.50–5.00,4.8003,215,1428139.6,5613327.02,3.9305170306880357,25,0.9931779851833955,1785174.5,1772996.0131107755,5575032.819899113,3.144413624550429,-3802036.8067883374
ACC06156,R25,Healthcare,0.50–0.99,0.7529,653,4190803.43,1834685.38,0.4377884600519189,7,0.820832314168685,4484159.670100001,3680743.1591100707,1505969.046236853,0.40914809350646625,2174774.1128732176
ACC06157,R29,Hospitality,2.50–5.00,4.4463,141,1039459.45,3089582.85,2.9722976206527347,25,0.9916739669129733,1299324.3125,1288506.0952833467,3063858.88096579,2.3778380965221877,-1775352.785682443
ACC06158,R18,Financial services,0.15–0.49,0.3017,156,828229.22,272528.04,0.3290490523867293,4,0.8335482999373156,861358.3888,717983.8206209852,227165.28442724873,0.3163933196026244,490818.5361937365
ACC06159,R17,Technology,0.50–0.99,0.8685,435,2785782.36,1510108.44,0.542076962537734,13,0.8089141325144948,3147934.0667999997,2546408.3548583477,1221548.058745417,0.4797141261395876,1324860.2961129306
ACC06160,R04,Manufacturing,0.15–0.49,0.38,113,739997.41,148398.14,0.20053872891257823,2,0.8587192365238238,754797.3582,648159.0111637032,127432.33748235552,0.19660659697311592,520726.67368134763
ACC06161,R27,Logistics,0.50–0.99,0.8633,103,828605.01,353982.53,0.42720298058540584,9,0.8302337391579442,903179.4609000001,749850.0609536633,293888.23947848915,0.39192933998661084,455961.82147517416
ACC06162,R28,Hospitality,0.15–0.49,0.4796,129,844383.13,191069.18,0.22628256440888392,4,0.8569049831326957,878158.4552000001,752498.3562409902,163728.132465078,0.21757938885469605,588770.2237759122
ACC06163,R03,Financial services,0.15–0.49,0.3157,211,967222.26,354463.18,0.3664754158987201,4,0.830579166863933,1005911.1504,835488.8452383725,294409.7327283403,0.35238020759492317,541079.1125100321
ACC06164,R28,Manufacturing,0.50–0.99,0.6271,96,718133.05,230127.81,0.32045288822175777,5,0.8504854930530324,754039.7025000001,641299.8281622746,195720.36395306457,0.3051932268778645,445579.46420921
ACC06165,R15,Financial services,0.50–0.99,0.8401,62,339220.05,115103.63,0.3393184748366142,8,0.8511840930282686,366357.65400000004,311837.8074439543,97974.3789058114,0.31418377299686495,213863.42853814288
ACC06166,R13,Financial services,0.50–0.99,0.5566,135,806781.28,456689.53,0.5660636176387236,12,0.8061876269896074,903595.0336000001,728467.1358975787,368177.4484616992,0.5054139443202889,360289.6874358795
ACC06167,R36,Healthcare,1.00–1.49,1.3839,278,1463806.61,2457434.72,1.6787973925052846,25,0.6996588545061291,1829758.2625000002,1280206.5699638752,1719365.9612187902,1.3430379140042277,-439159.3912549149
ACC06168,R41,Technology,0.15–0.49,0.2923,633,4308007.05,973016.54,0.22586233697087382,3,0.8558328766148258,4437247.2615,3797542.0880608032,832739.5444220047,0.21928382230181923,2964802.5436387984
ACC06169,R20,Professional services,0.50–0.99,0.5676,785,5531722.36,2505314.84,0.4528995992488675,7,0.816698624542161,5918942.9252,4833992.545754395,2046087.1838730641,0.4232706535036145,2787905.3618813315
ACC06170,R43,Hospitality,0.15–0.49,0.1957,308,1792595.09,341228.63,0.19035454905770158,0,0.8327051186578096,1792595.09,1492703.107123857,284142.8268335918,0.19035454905770158,1208560.280290265
ACC06171,R30,Logistics,1.00–1.49,1.4795,62,484540.8,447467.54,0.9234878466374761,25,0.7368453244510259,605676.0,446289.5287321996,329714.3646926024,0.7387902773099809,116575.16403959715
ACC06172,R34,Hospitality,0.50–0.99,0.6702,977,6351144.51,4237634.02,0.6672236812322193,14,0.7728201098792342,7240304.741400001,5595453.105807889,3274928.7889643805,0.5852839309054555,2320524.3168435087
ACC06173,R17,Healthcare,1.00–1.49,1.0067,182,1281196.19,1335544.71,1.0424201386362224,25,0.6060396978943585,1601495.2374999998,970569.6899137539,809393.1125728086,0.833936110908978,161176.57734094525
ACC06174,R24,Technology,0.50–0.99,0.671,284,2018634.44,716888.07,0.3551351625606863,7,0.8371000466162669,2159938.8508,1808084.9126929662,600107.0368156455,0.33190202108475353,1207977.8758773208
ACC06175,R16,Manufacturing,0.50–0.99,0.7987,70,429527.85,153787.52,0.35803852998123403,8,0.8451735536846692,463890.078,392067.62574231834,129977.14479075212,0.3315171573900315,262090.48095156622
ACC06176,R06,Financial services,0.50–0.99,0.7855,178,1475991.65,565736.4400000001,0.38329243935763463,8,0.8445852773004674,1594070.982,1346328.8823690985,477812.6680563793,0.35490040681262464,868516.2143127192
ACC06177,R08,Financial services,0.50–0.99,0.9899,359,3069772.42,1367707.63,0.44554039937592504,12,0.8350493109533317,3438145.1104,2871020.7053970867,1142103.3140171142,0.39780392801421877,1728917.3913799725
ACC06178,R26,Logistics,1.50–2.49,2.1844,115,874664.63,1514393.77,1.7313993478849146,25,0.8527896329428886,1093330.7875,932381.1609572844,1291459.3072492972,1.3851194783079315,-359078.14629201277
ACC06179,R41,Manufacturing,0.15–0.49,0.2157,357,2488174.74,859795.52,0.3455527082474923,3,0.8365477078386138,2562819.9822000004,2143921.181712407,719259.971465909,0.33548806625970123,1424661.2102464982
ACC06180,R46,Professional services,1.50–2.49,1.6934,139,965130.44,1456030.44,1.5086359103956974,25,0.7877931138077157,1206413.0499999998,950403.8931977632,1147050.7541264184,1.206908728316558,-196646.86092865514
ACC06181,R48,Hospitality,0.15–0.49,0.2922,512,3009903.99,984598.09,0.3271194341318508,5,0.8423098962733958,3160399.1895000003,2662035.5134902694,829336.7150588837,0.3115423182208103,1832698.7984313858
ACC06182,R22,Hospitality,2.50–5.00,4.8978,459,2214506.48,12691482.28,5.731065767755171,25,0.9941416129672528,2768133.1,2751916.3049420416,12617130.664784506,4.584852614204136,-9865214.359842464
ACC06183,R33,Retail,0.50–0.99,0.7662,89,609193.97,203578.19,0.33417630512659213,6,0.8431341139172945,645745.6082,544450.1511856915,171643.71683853664,0.3152606652137661,372806.4343471548
ACC06184,R07,Financial services,0.50–0.99,0.6622,109,720696.98,363105.47,0.5038254357608103,9,0.8130624596550229,785559.7082,638709.1085549741,295227.4265523931,0.46222517042276173,343481.68200258096
ACC06185,R45,Professional services,0.50–0.99,0.6564,248,1281735.62,755634.66,0.5895401892630556,12,0.7954694740460277,1435543.8944000003,1141931.3466483548,601084.305561149,0.526375168984871,540847.0410872058
ACC06186,R36,Retail,0.15–0.49,0.1748,94,711025.92,161091.08,0.22656147331450305,0,0.8410849415043411,711025.92,598033.1943312703,135491.28159867114,0.22656147331450305,462541.9127325992
ACC06187,R36,Financial services,0.50–0.99,0.9708,193,1258370.21,775303.92,0.6161175096476578,15,0.7867739911349118,1447125.7414999998,1138560.8953140234,609988.9594809423,0.5357543562153546,528571.935833081
ACC06188,R38,Retail,1.50–2.49,2.0366,158,878823.98,2487588.27,2.8305876109570884,25,0.7879132239374641,1098529.975,865546.2941941919,1960003.693644719,2.2644700887656706,-1094457.399450527
