account_id,rating_region,industry,renewal_month,covered_lives_2025,annual_premium_2025,latest_risk_score,risk_band,latest_premium,paid_claims,latest_mlr,latest_claim_count,latest_claim_frequency,latest_claim_severity,median_claim,p90_claim,max_claim,claims_premium_gap,loss_making,unemployment_rate_2025,renewed_flag_2023,renewed_flag_2024,renewed_flag_2025,quoted_rate_change_pct_2023,quoted_rate_change_pct_2024,quoted_rate_change_pct_2025,quoted_annual_premium_2023,quoted_annual_premium_2024,quoted_annual_premium_2025,risk_score_at_quote_2023,risk_score_at_quote_2024,risk_score_at_quote_2025,renewal_count_3yr,renewal_rate_3yr,rate_change_mean_3yr,rate_change_slope,risk_score_change,historical_loss_making_indicator,three_year_average_mlr,claims_trend
ACC06949,R32,Retail,4,90,765590.08,4.4963,2.50–5.00,776298.35,2110270.41,2.7183754931335358,117,1.3,18036.499230769234,5487.97,46147.69,222197.27,1333972.06,True,2.694,1.0,1.0,1.0,15.0,5.0,10.0,874445.75,809381.81,776298.35,4.4465,4.5483,4.474,3.0,1.0,10.0,-2.5,0.027499999999999858,1,,
ACC06950,R14,Retail,3,122,750503.17,0.3391,0.15–0.49,812152.94,101971.43000000001,0.12555693020085604,47,0.38524590163934425,2169.6048936170214,920.91,5054.393999999999,16073.92,-710181.5099999999,False,4.013,1.0,1.0,0.0,10.0,-10.0,10.0,775507.78,650936.93,812152.94,0.2693,0.3592,0.3065,2.0,0.6666666666666666,3.3333333333333335,0.0,0.03720000000000001,0,,
ACC06951,R09,Logistics,3,243,1864558.36,1.1807,1.00–1.49,2095784.2,1448832.29,0.6913079552751662,208,0.8559670781893004,6965.539855769231,2229.05,16672.257,137704.82,-646951.9099999999,False,3.67,1.0,1.0,1.0,-5.0,10.0,10.0,1715262.82,2016317.34,2095784.2,1.1079,1.1624,1.1941,3.0,1.0,5.0,7.5,0.08619999999999983,0,,
ACC06952,R13,Professional services,9,122,1055590.58,1.738,1.50–2.49,1234184.22,1423496.15,1.1533903342241727,129,1.0573770491803278,11034.85387596899,3403.98,36376.76,133583.57,189311.92999999993,True,2.464,1.0,1.0,1.0,0.0,-10.0,20.0,1081253.05,972880.73,1234184.22,1.7848,1.7538,1.7948,3.0,1.0,3.3333333333333335,10.0,0.010000000000000009,1,,
ACC06953,R27,Financial services,5,142,785481.73,0.198,0.15–0.49,775871.37,286212.74,0.3688919981671704,61,0.4295774647887324,4692.0121311475405,932.9,7608.17,79209.63,-489658.63,False,3.276,1.0,1.0,0.0,5.0,-5.0,0.0,834842.32,694256.95,775871.37,0.18,0.1846,0.2253,2.0,0.6666666666666666,0.0,-2.5,0.04530000000000001,0,,
ACC06954,R44,Retail,5,349,2363135.19,0.7193,0.50–0.99,2559042.21,1058898.09,0.41378687927152247,219,0.6275071633237822,4835.151095890411,1783.52,10065.364000000003,177195.8,-1500144.1199999999,False,3.411,1.0,1.0,1.0,25.0,5.0,15.0,2758900.63,2499682.96,2559042.21,0.6721,0.7079,0.6712,3.0,1.0,15.0,-5.0,-0.0009000000000000119,0,,
ACC06955,R37,Manufacturing,4,67,411056.15,0.3262,0.15–0.49,448721.73,159955.49,0.3564692309418579,48,0.7164179104477612,3332.4060416666666,1356.365,11630.416000000005,16222.01,-288766.24,False,4.946,1.0,0.0,1.0,10.0,0.0,15.0,416512.14,395754.72,448721.73,0.3855,0.3058,0.3462,2.0,0.6666666666666666,8.333333333333334,2.5,-0.0393,0,,
ACC06956,R16,Financial services,6,174,932165.58,1.8709,1.50–2.49,1058627.47,2177589.52,2.056993212163671,170,0.9770114942528736,12809.350117647058,4106.1050000000005,28580.901999999987,424391.11,1118962.05,True,4.115,1.0,1.0,1.0,15.0,25.0,15.0,978549.33,1156467.31,1058627.47,1.8537,2.001,1.8692,3.0,1.0,18.333333333333332,0.0,0.01550000000000007,1,,
ACC06957,R30,Financial services,1,253,1204631.62,0.4318,0.15–0.49,1108706.4,433205.99,0.3907310267172626,131,0.5177865612648221,3306.915954198473,1020.06,6479.19,60698.32,-675500.4099999999,False,3.218,1.0,0.0,1.0,20.0,5.0,0.0,1408921.66,1164306.49,1108706.4,0.3736,0.5254,0.4404,2.0,0.6666666666666666,8.333333333333334,-10.0,0.06680000000000003,0,,
ACC06958,R33,Healthcare,10,205,1307562.64,0.8461,0.50–0.99,1268859.22,779131.02,0.614040555263491,132,0.6439024390243903,5902.507727272728,1914.99,12596.912000000011,141343.49,-489728.19999999995,False,4.307,0.0,1.0,0.0,-10.0,-5.0,5.0,1140432.11,1190457.55,1268859.22,0.8034,0.8062,0.9131,1.0,0.3333333333333333,-3.3333333333333335,7.5,0.10970000000000002,0,,
ACC06959,R09,Professional services,6,214,1542680.11,0.6498,0.50–0.99,1642900.53,621871.2,0.3785202990956488,151,0.705607476635514,4118.3523178807945,1531.37,8461.91,71859.67,-1021029.3300000001,False,3.67,1.0,1.0,1.0,20.0,-10.0,5.0,1778626.62,1293353.2,1642900.53,0.7017,0.6763,0.6999,3.0,1.0,5.0,-7.5,-0.0018000000000000238,0,,
ACC06960,R24,Retail,8,453,2819114.95,0.7993,0.50–0.99,3187409.39,1445202.08,0.45340961990452067,320,0.7064017660044151,4516.2565,1800.925,10708.436,134780.59,-1742207.31,False,3.647,1.0,1.0,0.0,5.0,0.0,15.0,2731216.12,2874149.76,3187409.39,0.7999,0.8363,0.8163,2.0,0.6666666666666666,6.666666666666667,5.0,0.01639999999999997,0,,
ACC06961,R08,Logistics,8,104,604478.97,1.8683,1.50–2.49,487356.55,1716000.75,3.521037626353847,130,1.25,13200.00576923077,4699.975,32630.239000000034,163871.54,1228644.2,True,3.434,1.0,1.0,1.0,-10.0,-10.0,-15.0,511272.13,518839.66,487356.55,1.9011,1.9211,1.8492,3.0,1.0,-11.666666666666666,-2.5,-0.05190000000000006,1,,
ACC06962,R14,Healthcare,2,359,2903748.54,0.6918,0.50–0.99,3278281.05,1446435.6300000001,0.44121770157564744,259,0.7214484679665738,5584.693552123553,2026.18,15335.414000000002,102908.69,-1831845.4199999997,False,4.013,1.0,1.0,1.0,0.0,0.0,15.0,2691045.1,2822144.47,3278281.05,0.6494,0.7004,0.7001,3.0,1.0,5.0,7.5,0.05069999999999997,0,,
ACC06963,R27,Financial services,6,664,4684899.68,4.8147,2.50–5.00,4894842.06,16538680.93,3.3787976664562698,893,1.3448795180722892,18520.359384098545,6125.96,44770.992000000006,519712.59,11643838.870000001,True,3.276,1.0,1.0,1.0,5.0,-5.0,10.0,4611415.78,4088646.13,4894842.06,4.7825,4.8361,4.8173,3.0,1.0,3.3333333333333335,2.5,0.03480000000000061,1,,
ACC06964,R33,Healthcare,8,120,1022661.8,4.3619,2.50–5.00,1123151.51,3514066.68,3.128755692097142,187,1.5583333333333333,18791.800427807488,7295.07,45821.98000000001,166516.86,2390915.17,True,4.307,1.0,1.0,1.0,-5.0,15.0,10.0,991182.19,1191000.43,1123151.51,4.4546,4.4058,4.4011,3.0,1.0,6.666666666666667,7.5,-0.05350000000000055,1,,
ACC06965,R27,Retail,5,390,2841739.22,0.4487,0.15–0.49,2743746.37,843558.03,0.3074475247506204,212,0.5435897435897435,3979.047311320755,1443.13,9976.658,65696.36,-1900188.34,False,3.276,1.0,0.0,1.0,10.0,-10.0,5.0,3075165.53,2480478.55,2743746.37,0.3238,0.5364,0.487,2.0,0.6666666666666666,1.6666666666666667,-2.5,0.1632,0,,
ACC06966,R44,Retail,4,127,843836.26,4.1901,2.50–5.00,662020.08,4448182.82,6.719105589667311,164,1.2913385826771653,27123.06597560976,7990.46,63470.09500000001,517533.72,3786162.74,True,3.411,1.0,1.0,1.0,10.0,-10.0,-15.0,918093.25,692611.73,662020.08,4.1755,4.1531,4.3189,3.0,1.0,-5.0,-12.5,0.14339999999999975,1,,
ACC06967,R10,Logistics,7,200,1645312.45,1.1883,1.00–1.49,1582713.01,1177006.96,0.7436641719398009,155,0.775,7593.59329032258,2503.62,17217.035999999993,222449.65,-405706.05000000005,False,2.355,1.0,1.0,1.0,5.0,5.0,5.0,1652459.13,1615782.95,1582713.01,1.2124,1.132,1.2501,3.0,1.0,5.0,0.0,0.03770000000000007,0,,
ACC06968,R04,Retail,7,175,1267035.71,0.8877,0.50–0.99,1298982.43,410919.95,0.3163398830575407,118,0.6742857142857143,3482.372457627119,1213.7350000000001,8726.702,34905.11,-888062.48,False,2.271,1.0,0.0,1.0,0.0,10.0,5.0,1232274.71,1322705.55,1298982.43,0.9268,0.8605,0.8806,2.0,0.6666666666666666,5.0,2.5,-0.04619999999999991,0,,
ACC06969,R07,Healthcare,7,512,4410709.31,0.8585,0.50–0.99,5195709.18,1908694.53,0.3673597701247783,350,0.68359375,5453.412942857143,2093.4300000000003,12748.262000000002,143058.69,-3287014.6499999994,False,3.359,1.0,1.0,0.0,10.0,5.0,20.0,4904758.55,4320616.13,5195709.18,0.7835,0.8358,0.8332,2.0,0.6666666666666666,11.666666666666666,5.0,0.04970000000000008,0,,
ACC06970,R27,Financial services,4,127,764013.81,0.7632,0.50–0.99,820121.39,418715.47,0.5105530414223192,77,0.6062992125984252,5437.863246753246,1460.71,15530.390000000005,48356.17,-401405.92000000004,False,3.276,1.0,1.0,1.0,0.0,10.0,10.0,757324.73,768480.08,820121.39,0.8048,0.7649,0.8162,3.0,1.0,6.666666666666667,5.0,0.011400000000000077,0,,
ACC06971,R27,Hospitality,2,321,2207257.74,1.1131,1.00–1.49,2210448.32,2225953.99,1.007014717267853,253,0.7881619937694704,8798.237114624506,2882.24,23469.278000000017,152827.02,15505.670000000391,True,3.276,1.0,1.0,1.0,0.0,0.0,0.0,2178188.24,2198896.12,2210448.32,1.0752,1.0681,1.0928,3.0,1.0,0.0,0.0,0.01760000000000006,1,,
ACC06972,R35,Manufacturing,1,319,2280137.88,0.5282,0.50–0.99,2744911.28,1346447.81,0.49052507445705135,238,0.7460815047021944,5657.343739495798,2008.13,12614.822000000004,85664.94,-1398463.4699999997,False,3.086,1.0,0.0,1.0,15.0,25.0,25.0,2574405.12,2600252.92,2744911.28,0.55,0.4995,0.573,2.0,0.6666666666666666,21.666666666666668,5.0,0.02299999999999991,0,,
ACC06973,R16,Logistics,9,169,822722.94,0.292,0.15–0.49,756797.63,239476.88999999998,0.3164345136757365,76,0.44970414201183434,3151.0117105263157,860.81,5580.165,51391.72,-517320.74,False,4.115,1.0,1.0,1.0,15.0,5.0,0.0,914398.19,870043.06,756797.63,0.304,0.2864,0.4031,3.0,1.0,6.666666666666667,-7.5,0.09910000000000002,0,,
ACC06974,R04,Financial services,3,218,1342026.67,0.6501,0.50–0.99,1493627.81,1293979.9,0.8663335613709549,176,0.8073394495412844,7352.158522727273,1516.3400000000001,10085.28,467603.84,-199647.91000000015,False,2.271,1.0,1.0,0.0,-5.0,5.0,20.0,1262437.27,1377797.85,1493627.81,0.5791,0.697,0.57,2.0,0.6666666666666666,6.666666666666667,12.5,-0.009099999999999997,0,,
ACC06975,R19,Healthcare,5,118,803084.05,1.7658,1.50–2.49,814712.55,1465352.94,1.7986134373405687,113,0.9576271186440678,12967.725132743362,4790.84,28577.561999999998,150022.34,650640.3899999999,True,4.492,1.0,1.0,1.0,10.0,0.0,10.0,903432.89,805304.6,814712.55,1.815,1.7524,1.7659,3.0,1.0,6.666666666666667,0.0,-0.04909999999999992,1,,
ACC06976,R38,Retail,1,261,1230509.03,0.8367,0.50–0.99,1130958.09,885012.28,0.7825332236670237,162,0.6206896551724138,5463.038765432099,1212.52,14654.261000000011,65410.86,-245945.81000000006,False,4.048,0.0,0.0,1.0,25.0,-15.0,0.0,1580291.2,1048199.0,1130958.09,0.8343,0.8572,0.9097,1.0,0.3333333333333333,3.3333333333333335,-12.5,0.07539999999999991,0,,
ACC06977,R35,Hospitality,2,208,1396490.17,0.6122,0.50–0.99,1386951.2,851557.14,0.6139777232248691,125,0.6009615384615384,6812.45712,2490.11,16759.802000000003,68722.78,-535394.0599999999,False,3.086,0.0,1.0,1.0,10.0,20.0,0.0,1526381.51,1609756.99,1386951.2,0.5187,0.6383,0.6036,2.0,0.6666666666666666,10.0,-5.0,0.08489999999999998,0,,
ACC06978,R06,Professional services,8,72,400065.9,0.2449,0.15–0.49,408275.51,84932.81,0.20802817685537886,32,0.4444444444444444,2654.1503125,1086.355,4344.104,22086.94,-323342.7,False,3.972,0.0,1.0,1.0,10.0,-5.0,0.0,440569.24,382257.75,408275.51,0.222,0.2696,0.2572,2.0,0.6666666666666666,1.6666666666666667,-5.0,0.03519999999999998,0,,
ACC06979,R38,Professional services,11,518,3097854.36,0.4519,0.15–0.49,3000587.73,850719.84,0.2835177360403323,271,0.5231660231660231,3139.1876014760146,1169.27,8145.34,72204.72,-2149867.89,False,4.048,0.0,0.0,0.0,0.0,15.0,5.0,2933221.35,3654534.04,3000587.73,0.5194,0.4962,0.4254,0.0,0.0,6.666666666666667,2.5,-0.09399999999999997,0,,
ACC06980,R34,Healthcare,10,101,758877.49,0.6292,0.50–0.99,693053.15,250971.88,0.36212501162428884,67,0.6633663366336634,3745.8489552238807,1582.75,11922.978,29088.28,-442081.27,False,4.089,1.0,1.0,0.0,-10.0,0.0,-10.0,663828.71,749856.32,693053.15,0.6942,0.6336,0.6823,2.0,0.6666666666666666,-6.666666666666667,0.0,-0.011900000000000022,0,,
ACC06981,R37,Manufacturing,8,505,3761491.43,1.3782,1.00–1.49,4278010.05,2941694.39,0.6876314818381505,425,0.8415841584158416,6921.633858823529,2604.98,16030.426000000009,105889.6,-1336315.6599999997,False,4.946,0.0,1.0,0.0,20.0,5.0,15.0,4605411.96,3669734.45,4278010.05,1.3302,1.3751,1.406,1.0,0.3333333333333333,13.333333333333334,-2.5,0.07579999999999987,0,,
ACC06982,R27,Logistics,11,305,1904918.08,0.4411,0.15–0.49,1868904.72,441083.59,0.23601181230897636,142,0.46557377049180326,3106.2224647887324,1095.585,6864.100000000007,64079.62,-1427821.13,False,3.276,1.0,1.0,0.0,10.0,-15.0,0.0,2142912.42,1473785.03,1868904.72,0.4007,0.4181,0.4188,2.0,0.6666666666666666,-1.6666666666666667,-5.0,0.018100000000000005,0,,
ACC06983,R16,Healthcare,6,213,1297748.14,0.7644,0.50–0.99,1432899.14,580478.86,0.4051079687297461,138,0.647887323943662,4206.368550724637,1539.7150000000001,11636.470999999998,42666.12,-852420.2799999999,False,4.115,0.0,0.0,1.0,5.0,25.0,15.0,1397140.25,1489837.78,1432899.14,0.7471,0.7858,0.7855,1.0,0.3333333333333333,15.0,5.0,0.03839999999999999,0,,
ACC06984,R40,Logistics,2,156,1111232.21,0.7845,0.50–0.99,1099774.45,749119.57,0.6811574591499193,109,0.6987179487179487,6872.656605504587,1923.86,14122.460000000003,141499.68,-350654.88,False,3.722,1.0,1.0,1.0,5.0,5.0,5.0,1124800.02,1101556.98,1099774.45,0.7837,0.8201,0.7461,3.0,1.0,5.0,0.0,-0.03759999999999997,0,,
ACC06985,R40,Hospitality,10,2751,16999475.46,0.3051,0.15–0.49,21093188.13,5233492.1,0.24811290108187167,1397,0.5078153398764086,3746.236292054402,1143.76,8117.776000000008,167480.32,-15859696.03,False,3.722,1.0,0.0,0.0,0.0,-15.0,25.0,16651063.76,14252673.07,21093188.13,0.3337,0.3246,0.2541,1.0,0.3333333333333333,3.3333333333333335,12.5,-0.0796,0,,
ACC06986,R05,Hospitality,4,276,2033099.48,2.4012,1.50–2.49,2182379.36,3446032.46,1.5790254083048147,318,1.1521739130434783,10836.580062893081,3401.2,25155.48500000001,172344.55,1263653.1,True,3.266,1.0,1.0,1.0,5.0,0.0,15.0,2187683.6,1894456.12,2182379.36,2.385,2.4217,2.3523,3.0,1.0,6.666666666666667,5.0,-0.03269999999999973,1,,
ACC06987,R02,Financial services,10,155,1548492.54,2.4698,1.50–2.49,1739785.85,1890186.21,1.0864476280227247,183,1.1806451612903226,10328.886393442623,5021.89,23260.978000000006,83963.66,150400.35999999987,True,2.78,1.0,1.0,1.0,-10.0,20.0,10.0,1322193.81,1748501.3,1739785.85,2.4442,2.4792,2.3614,3.0,1.0,6.666666666666667,10.0,-0.08279999999999976,1,,
ACC06988,R35,Technology,5,411,2251171.17,0.2316,0.15–0.49,2288852.93,682697.92,0.29827076744507125,218,0.5304136253041363,3131.6418348623856,1087.105,7184.211000000001,54262.2,-1606155.0100000002,False,3.086,1.0,1.0,0.0,20.0,25.0,0.0,2474380.56,2786765.01,2288852.93,0.1359,0.2012,0.0529,2.0,0.6666666666666666,15.0,-10.0,-0.08299999999999999,0,,
ACC06989,R27,Logistics,9,581,4106582.41,1.2313,1.00–1.49,3996690.94,3471251.7,0.86853143065398,499,0.8588640275387264,6956.4162324649305,2497.83,17101.602,255601.14,-525439.2399999998,False,3.276,1.0,0.0,1.0,10.0,15.0,-5.0,4261272.07,4355513.3,3996690.94,1.2157,1.2335,1.2149,2.0,0.6666666666666666,6.666666666666667,-7.5,-0.0007999999999999119,0,,
ACC06990,R18,Healthcare,12,755,4360939.51,0.1848,0.15–0.49,4439165.36,1414950.99,0.31874257326607,384,0.5086092715231788,3684.768203125,1360.4099999999999,9922.221,44978.0,-3024214.37,False,3.535,0.0,1.0,1.0,25.0,15.0,10.0,5108277.73,4664148.17,4439165.36,0.1577,0.1107,0.2,2.0,0.6666666666666666,16.666666666666668,-7.5,0.042300000000000004,0,,
ACC06991,R08,Technology,8,105,831801.39,1.2676,1.00–1.49,781495.4,606805.13,0.7764666689016979,98,0.9333333333333333,6191.889081632653,3186.075,12688.517,48968.67,-174690.27000000002,False,3.434,1.0,1.0,1.0,20.0,15.0,-5.0,1007618.78,891718.35,781495.4,1.1875,1.3111,1.3194,3.0,1.0,10.0,-12.5,0.1318999999999999,0,,
ACC06992,R14,Technology,1,135,962198.75,0.9503,0.50–0.99,888319.45,408231.81,0.4595551859187593,96,0.7111111111111111,4252.4146875,1535.795,10832.16,42496.24,-480087.63999999996,False,4.013,1.0,1.0,1.0,5.0,5.0,0.0,923715.75,983212.8,888319.45,0.8856,0.9138,0.9881,3.0,1.0,3.3333333333333335,-2.5,0.10249999999999992,0,,
ACC06993,R40,Hospitality,10,432,3125957.33,0.889,0.50–0.99,3597086.82,1310586.56,0.36434665761000457,288,0.6666666666666666,4550.647777777778,1903.27,10306.5,62956.9,-2286500.26,False,3.722,1.0,0.0,0.0,-15.0,-15.0,20.0,2474715.28,2645636.25,3597086.82,0.8533,0.8377,0.8314,1.0,0.3333333333333333,-3.3333333333333335,17.5,-0.02189999999999992,0,,
ACC06994,R47,Manufacturing,6,349,2655642.2,0.3773,0.15–0.49,2781238.8,614408.22,0.22091171027816814,160,0.4584527220630373,3840.051375,1173.52,7196.750999999998,70942.16,-2166830.58,False,3.295,0.0,1.0,1.0,15.0,10.0,5.0,3112025.21,2844758.06,2781238.8,0.3651,0.3215,0.3734,2.0,0.6666666666666666,10.0,-5.0,0.00830000000000003,0,,
ACC06995,R20,Financial services,10,772,6152946.7,0.3545,0.15–0.49,5088645.84,1282215.36,0.25197575156851554,385,0.49870466321243523,3330.429506493507,1139.28,8441.09,85044.69,-3806430.4799999995,False,3.155,1.0,1.0,1.0,5.0,-5.0,-10.0,5962654.25,5599097.16,5088645.84,0.388,0.2948,0.4077,3.0,1.0,-3.3333333333333335,-7.5,0.019699999999999995,0,,
ACC06996,R47,Logistics,5,802,5838581.15,0.9502,0.50–0.99,6067425.81,2825687.75,0.46571442955970815,545,0.6795511221945137,5184.748165137615,1948.67,12736.538,103046.68,-3241738.0599999996,False,3.295,0.0,1.0,1.0,15.0,15.0,5.0,6471745.72,6747280.31,6067425.81,0.9176,0.9777,0.9005,2.0,0.6666666666666666,11.666666666666666,-5.0,-0.017100000000000004,0,,
ACC06997,R10,Hospitality,11,217,964501.56,0.2438,0.15–0.49,926400.39,294910.58,0.3183403020803996,114,0.5253456221198156,2586.934912280702,1203.3400000000001,6038.494000000001,18585.01,-631489.81,False,2.355,1.0,1.0,1.0,10.0,-5.0,0.0,998241.56,926393.55,926400.39,0.2577,0.2262,0.2859,3.0,1.0,1.6666666666666667,-5.0,0.028200000000000003,0,,
ACC06998,R21,Technology,3,505,2287654.02,0.7574,0.50–0.99,2762153.94,1679209.08,0.6079346468285545,335,0.6633663366336634,5012.564417910448,1788.9,9723.752,192452.44,-1082944.8599999999,False,3.693,1.0,1.0,0.0,15.0,-10.0,20.0,2631430.14,1986863.38,2762153.94,0.7698,0.7534,0.7036,2.0,0.6666666666666666,8.333333333333334,2.5,-0.06620000000000004,0,,
ACC06999,R31,Professional services,3,62,514858.99,0.5243,0.50–0.99,514228.62,260388.77,0.5063677124777691,53,0.8548387096774194,4912.995660377358,1432.57,14468.014000000001,32167.57,-253839.85,False,2.778,0.0,1.0,0.0,20.0,10.0,5.0,585712.56,583035.37,514228.62,0.4825,0.5644,0.485,1.0,0.3333333333333333,11.666666666666666,-7.5,0.0025000000000000022,0,,
ACC07000,R17,Retail,5,171,1219755.06,0.3306,0.15–0.49,1415225.24,185367.43,0.13098086775218903,63,0.3684210526315789,2942.3401587301587,1002.34,7185.406000000005,28364.39,-1229857.81,False,4.335,0.0,1.0,1.0,20.0,-10.0,15.0,1398578.91,1016256.55,1415225.24,0.2888,0.3265,0.3813,2.0,0.6666666666666666,8.333333333333334,-2.5,0.09249999999999997,0,,
ACC07001,R21,Healthcare,8,1228,8304430.84,0.7416,0.50–0.99,10472285.73,4518869.17,0.4315074365336286,830,0.6758957654723127,5444.4206867469875,1991.905,11684.881000000001,138558.26,-5953416.5600000005,False,3.693,1.0,1.0,0.0,10.0,-10.0,25.0,8359826.08,7271834.02,10472285.73,0.7898,0.6982,0.6825,2.0,0.6666666666666666,8.333333333333334,7.5,-0.10729999999999995,0,,
ACC07002,R45,Logistics,9,234,1549554.55,0.1696,0.15–0.49,1555888.15,532242.97,0.34208305397788397,141,0.6025641025641025,3774.7728368794324,1450.12,8887.74,67443.93,-1023645.1799999999,False,3.438,1.0,1.0,1.0,10.0,-15.0,5.0,1663958.13,1269973.04,1555888.15,0.157,0.1124,0.1607,3.0,1.0,0.0,-2.5,0.003700000000000009,0,,
ACC07003,R14,Hospitality,6,128,675866.14,0.1927,0.15–0.49,688631.01,547548.32,0.7951258541203364,65,0.5078125,8423.820307692307,1895.3,10570.982000000004,267120.89,-141082.69000000006,False,4.013,1.0,1.0,1.0,-15.0,-10.0,0.0,534719.69,581882.14,688631.01,0.2708,0.2369,0.1565,3.0,1.0,-8.333333333333334,7.5,-0.11429999999999998,0,,
ACC07004,R40,Professional services,9,80,474048.58,0.151,0.15–0.49,392889.73,228536.72,0.5816815827687836,41,0.5125,5574.066341463415,1158.55,14426.42,56450.33,-164353.00999999998,False,3.722,1.0,0.0,0.0,0.0,-15.0,-10.0,456332.34,371869.4,392889.73,0.1031,0.1508,0.0607,1.0,0.3333333333333333,-8.333333333333334,-5.0,-0.0424,0,,
ACC07005,R08,Retail,3,804,7046124.94,1.8945,1.50–2.49,7101826.72,11819343.56,1.6642680856623324,900,1.1194029850746268,13132.603955555556,4414.555,28691.56400000002,598312.05,4717516.840000001,True,3.434,1.0,1.0,1.0,0.0,5.0,5.0,6987301.64,6968265.99,7101826.72,1.8998,1.9091,1.8438,3.0,1.0,3.3333333333333335,2.5,-0.05599999999999983,1,,
ACC07006,R33,Retail,3,81,486149.07,0.8962,0.50–0.99,530344.67,247310.56,0.46632044025256253,49,0.6049382716049383,5047.154285714286,1989.13,14602.91400000001,33619.07,-283034.11000000004,False,4.307,1.0,1.0,1.0,-5.0,20.0,10.0,460210.43,532547.38,530344.67,0.8058,0.8269,0.9798,3.0,1.0,8.333333333333334,7.5,0.17400000000000004,0,,
ACC07007,R20,Retail,6,811,4871236.49,0.1658,0.15–0.49,5488467.59,1282416.72,0.23365660796404558,371,0.45745992601726265,3456.64884097035,1117.52,6963.37,114534.33,-4206050.87,False,3.155,0.0,1.0,1.0,5.0,5.0,20.0,5235216.61,4769679.67,5488467.59,0.2041,0.1254,0.2681,2.0,0.6666666666666666,10.0,7.5,0.064,0,,
ACC07008,R32,Manufacturing,5,186,1107968.34,1.1896,1.00–1.49,1343732.33,1074533.1,0.7996630549180878,149,0.8010752688172043,7211.631543624162,2424.23,16807.414000000004,177482.06,-269199.23,False,2.694,1.0,1.0,1.0,-5.0,10.0,20.0,1039877.49,1149049.72,1343732.33,1.2015,1.1579,1.2339,3.0,1.0,8.333333333333334,12.5,0.032399999999999984,0,,
ACC07009,R47,Manufacturing,4,305,2334299.47,0.1834,0.15–0.49,2741830.62,489036.89,0.17836145180988605,161,0.5278688524590164,3037.496211180124,896.97,8831.7,22121.64,-2252793.73,False,3.295,0.0,1.0,1.0,0.0,5.0,15.0,2203740.51,2441738.55,2741830.62,0.1639,0.187,0.1639,2.0,0.6666666666666666,6.666666666666667,7.5,0.0,0,,
ACC07010,R23,Financial services,11,782,6675201.01,1.353,1.00–1.49,6133773.12,5130894.17,0.8364988514606161,651,0.8324808184143222,7881.557864823349,2793.58,19121.4,166307.55,-1002878.9500000002,False,3.089,1.0,1.0,1.0,5.0,5.0,-5.0,7103145.17,6813131.01,6133773.12,1.3813,1.2879,1.3328,3.0,1.0,1.6666666666666667,-5.0,-0.04849999999999999,0,,
ACC07011,R19,Healthcare,12,164,963585.22,0.8461,0.50–0.99,867316.96,717954.44,0.8277878481702928,121,0.7378048780487805,5933.507768595041,2113.96,15071.47,73635.41,-149362.52000000002,False,4.492,0.0,1.0,1.0,25.0,0.0,-5.0,1122015.64,889886.39,867316.96,0.8475,0.8925,0.8319,2.0,0.6666666666666666,6.666666666666667,-15.0,-0.015600000000000058,0,,
ACC07012,R09,Financial services,3,66,403252.45,0.2456,0.15–0.49,441251.44,79469.67,0.18010064737692413,23,0.3484848484848485,3455.203043478261,1695.94,6036.448,31817.77,-361781.77,False,3.67,0.0,1.0,0.0,-5.0,10.0,15.0,355783.01,433121.9,441251.44,0.1868,0.2813,0.2209,1.0,0.3333333333333333,6.666666666666667,10.0,0.03410000000000002,0,,
ACC07013,R33,Financial services,7,263,2391253.8,0.7984,0.50–0.99,2464486.02,854383.88,0.34667832280906996,172,0.6539923954372624,4967.348139534884,1618.35,9645.335000000001,132040.1,-1610102.1400000001,False,4.307,1.0,1.0,0.0,15.0,-15.0,10.0,2559326.96,1856253.15,2464486.02,0.8479,0.8846,0.799,2.0,0.6666666666666666,3.3333333333333335,-2.5,-0.048899999999999944,0,,
ACC07014,R28,Healthcare,7,144,1081014.46,1.2304,1.00–1.49,1234235.76,1224842.85,0.992389695466286,118,0.8194444444444444,10380.024152542373,2577.325,23552.763999999992,320990.63,-9392.909999999916,False,4.766,0.0,0.0,1.0,15.0,25.0,20.0,1269378.55,1327561.83,1234235.76,1.1668,1.1938,1.2974,1.0,0.3333333333333333,20.0,2.5,0.13060000000000005,0,,
ACC07015,R26,Financial services,5,163,1062799.84,1.042,1.00–1.49,1098524.9,790214.99,0.7193419011257733,130,0.7975460122699386,6078.576846153846,2488.24,12402.209000000023,62362.23,-308309.9099999999,False,3.633,0.0,1.0,1.0,-5.0,15.0,10.0,991161.55,1183683.12,1098524.9,1.0295,1.1221,1.1383,2.0,0.6666666666666666,6.666666666666667,7.5,0.10880000000000001,0,,
ACC07016,R42,Manufacturing,9,177,1010252.14,1.0816,1.00–1.49,985801.23,1253578.02,1.2716336537741995,150,0.847457627118644,8357.1868,2730.485,14350.658,302448.78,267776.79000000004,True,3.317,1.0,1.0,1.0,15.0,10.0,5.0,1097115.31,1135125.12,985801.23,1.0353,1.0413,1.0217,3.0,1.0,10.0,-5.0,-0.013600000000000056,1,,
